conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1943294007473508383,Thu Jul 10 12:59:30 +0000 2025,0,Bebal.. bukti baru apa lagi coba kan jelas ijazah udah di uji labfor dan hasilnya identik lalu apa lagi ?... kpn kasus ini selesai besok adalagi betor² lain uji lagi Hadeeh https://t.co/il9IKSZIf8,1943294007473508383,,,in,,0,0,0,https://x.com/undefined/status/1943294007473508383,773236758796394496,
1943269200912617801,Thu Jul 10 12:58:56 +0000 2025,0,@kompascom Udah ketebak dr awal bhw si Mukidi ga bakal muncul apalagi bawa ijazah nya Penggugat harus naik banding jgn menyerah,1943293865932497070,,kompascom,in,,0,0,0,https://x.com/undefined/status/1943293865932497070,1544242115508457473,
1943293816699547960,Thu Jul 10 12:58:45 +0000 2025,0,Fix Jokowi tdk punya ijazah asli... ini adalah kejahatan yg terencana yg di lindungi polri,1943293816699547960,,,in,,0,0,0,https://x.com/undefined/status/1943293816699547960,1817158983985295360,
1943293574986240374,Thu Jul 10 12:57:47 +0000 2025,0,Semoga diusut dugaan pembuatan ijazah palsu,1943293574986240374,,,in,,0,0,0,https://x.com/undefined/status/1943293574986240374,111449759,
1943152480759742855,Thu Jul 10 12:57:08 +0000 2025,0,@tvOneNews Untuk melawan narasi Roy Suryo Cs tidak ada langkah lain kecuali menunjukkan ijazah Jokowi. Sudah saatnya polemik diakhiri sampai di sini.,1943293410158481741,,tvOneNews,in,,0,0,0,https://x.com/undefined/status/1943293410158481741,344601410,
1942740745204687259,Thu Jul 10 12:56:20 +0000 2025,0,@V3g3L Keren ni remaja..dn tentu ITB tdk mngluarkan ijazah palsu,1943293211633684524,,V3g3L,in,,0,0,0,https://x.com/undefined/status/1943293211633684524,4491378804,
1943254988500930930,Thu Jul 10 12:56:16 +0000 2025,0,@alisyarief 1000℅ ijazah jkw dibuat dikios paiman di pasar pramuka (Beathor suryadi),1943293193891778761,,alisyarief,in,,0,1,0,https://x.com/undefined/status/1943293193891778761,1917848651336134656,
1943288685236998488,Thu Jul 10 12:56:14 +0000 2025,0,@Heraloebss Ini yg bikin males buka X msh seputar ijazah terosss.,1943293186539163726,,Heraloebss,in,,0,0,0,https://x.com/undefined/status/1943293186539163726,1443803353327095809,
1943143152401219718,Thu Jul 10 12:56:04 +0000 2025,0,@detikcom Sampai negara ini bubar pun ijazah itu tidak akan diperlihatkan dan diputuskan sebagai ijazah asli.!!!!,1943293143660581114,,detikcom,in,,0,0,0,https://x.com/undefined/status/1943293143660581114,109210612,
1943292308570701902,Thu Jul 10 12:55:55 +0000 2025,0,@DedynurPalakka Ya gugur lah wong ijazah aslinya aja ga ada apa yang mau dibuktikan,1943293102795706520,,DedynurPalakka,in,,0,0,0,https://x.com/undefined/status/1943293102795706520,1523141610774548481,
1943293075977097328,Thu Jul 10 12:55:48 +0000 2025,0,Gagal Tunjukkan Ijazah Asli Jokowi Dirtipidum Kalah Telak https://t.co/nkrs8NOpzn,1943293075977097328,,,in,,0,0,0,https://x.com/undefined/status/1943293075977097328,808582626688712704,
1943292868548005914,Thu Jul 10 12:54:59 +0000 2025,0,Rasionalitas yang terkubur dalam kasus ijazah palsu. Jika si O menuduh ijazah si W palsu. Maka si W dengan keyakinan penuh menunjukkan bahwa ijazahnya asli. Tapi nyatanya tidak begitu. Dan ironisnya rasionalitas ini kian terkubur sebab diperkuat (dilindungi) lembaga.,1943292868548005914,,,in,,0,0,0,https://x.com/undefined/status/1943292868548005914,210012158,
1943089833330774137,Thu Jul 10 12:54:35 +0000 2025,1,@Indra_31_ Saya pastikan tidak satupun dari mereka melihat IJAZAH ASLINNYA. Yaaa Karana memang gak ada!!,1943292768417452149,,Indra_31_,in,,0,1,0,https://x.com/undefined/status/1943292768417452149,975389335775199232,
1943292561667559831,Thu Jul 10 12:53:45 +0000 2025,0,Saya punya ijazah asli tinggal difoto copy lalu dilegalisir di kampus. Pertanyaan mengapa Saya hrs ke Pasar Pramuka. Emangnya disana tempat legalisir ijazah. Ini pertanyaan yg belum dijawab. Pasti ada motif saya hrs kesana. Tahun 2024 Kios2 di Pasar Pramuka terbakar ludes.,1943292561667559831,,,in,,0,0,0,https://x.com/undefined/status/1943292561667559831,2799169610,
1943292437172228186,Thu Jul 10 12:53:16 +0000 2025,1,Pengacara anda kok tolol gini @jokowi. Kalau labfor sdh melihat ijazah asli anda mana aslinya? Dimata publik ini seakan Polisi @DivHumas_Polri @ListyoSigitP melindungi anda gak transparan. Apa sulitnya nunjukkin Ijazah asli ke mereka yg menduga Palsu? Logika sederhana lo. ,1943292437172228186,,,in,,0,0,1,https://x.com/undefined/status/1943292437172228186,213168371,
1943292308570701902,Thu Jul 10 12:52:45 +0000 2025,1,Gugatan Ijazah Palsu sudah GUGUR ,1943292308570701902,,,in,,0,1,2,https://x.com/undefined/status/1943292308570701902,1003546165105704962,
1943254988500930930,Thu Jul 10 12:52:41 +0000 2025,0,@alisyarief PAK PRESIDEN PRABOWO TTG IJAZAH JKWI TOLONG LAH MINTA PENGADILAN DAN POLISI2 ITU UTK TIDAK MEMBOHONG2 DAN TIPU2. TERLALU LAMA PAK JELEK NAMA INDONESIA DIMATA INTERNATIONAL BISA2 NAMA BAIK INDONESIA RUSAK &amp; MEMALUKAN KALO TDK ADA KEPASTIAN HUKUM &amp; PENUH REKAYASA,1943292292766535821,,alisyarief,in,,0,0,0,https://x.com/undefined/status/1943292292766535821,976586770807574528,
1943209978669732065,Thu Jul 10 12:52:37 +0000 2025,0,@msaid_didu Kalau tunjukkan ijazah aslinya. Akan terjadi perang dunia ke 3 atau ke 4. ,1943292273388818736,,msaid_didu,in,,0,0,0,https://x.com/undefined/status/1943292273388818736,1398793906884472836,
1943212997545201702,Thu Jul 10 12:51:58 +0000 2025,0,@bangherwin Masa polisi melindungi tindak pidana pemalsuan ijazah sih?,1943292111354499281,,bangherwin,in,,0,0,0,https://x.com/undefined/status/1943292111354499281,1604246670027300864,
1943292106891579809,Thu Jul 10 12:51:57 +0000 2025,0,Ijazah asli yg mana versi Bareskrim apa versi @psi_id ? Namanya juga Kuasa Hukum Jokowi .. https://t.co/nTd9c8h5gk,1943292106891579809,https://pbs.twimg.com/media/Gvf1hWjXAAAEi1N.jpg,,in,,0,0,0,https://x.com/undefined/status/1943292106891579809,1667213278240706560,
1943292106761736686,Thu Jul 10 12:51:57 +0000 2025,0,yg mempersoalkan ijazah bs digugat balik? @agama_nusantara @BayuAngora @sakkusaitna @Valhallaah @spektrumku @Kappa_2023 @bnsphrxyzzz @RefublikAteis @iphone7decoco @Sentjoko @drhthariq @KafirJayaOKE @PaijoKentirr @tepig_pignite @blantik_pedhet2 @iam_zelt,1943292106761736686,,,in,,0,0,0,https://x.com/undefined/status/1943292106761736686,1221737894957568000,
1943214812030472318,Thu Jul 10 12:51:48 +0000 2025,0,@msaid_didu Tp solusi ala tukang kayu main kayu sangat effektif effesien mengkebiri hukum memperkosa hukum dg cukup: Pengadilan Solo tidak berwenang n berhak atas kasus kriminal kelas teri memalsukan ijazah. Hidup @jokowi telah menjadikan manusia terikhlas se NKRI,1943292069839278387,,msaid_didu,in,,0,0,0,https://x.com/undefined/status/1943292069839278387,1521967420889477121,
1942917614499770777,Thu Jul 10 12:51:10 +0000 2025,0,@OposisiCerdas Alasan terlalu banyak yang pastinya ijazah itu tidak ada tapi tetap juga mengelak dasar tukang ngibul,1943291908211786013,,OposisiCerdas,in,,0,0,0,https://x.com/undefined/status/1943291908211786013,1600026733964832770,
1943241283612344579,Thu Jul 10 12:51:06 +0000 2025,0,@democrazymedia PAK PRESIDEN PRABOWO TTG IJAZAH JKWI TOLONG LAH MINTA PENGADILAN DAN POLISI2 ITU UTK TDK BERBOHONG DAN TIPU2JELEK NAMA INDONESIA DIMATA INTERNATIONAL BISA2 NAMA BAIK INDONESIA RUSAK &amp; MEMALUKAN KALO TDK ADA KEPASTIAN HUKUM &amp; PENUH REKAYASA INVESTOR MANA YG BRANI INVEST,1943291894731252125,,democrazymedia,in,,0,0,0,https://x.com/undefined/status/1943291894731252125,976586770807574528,
1942995263033086114,Thu Jul 10 12:50:43 +0000 2025,0,@SPramubinawan @Opposisi6890 Ayooo pasukan ijazah pasar pramuka kerja .kerja,1943291796538429811,,SPramubinawan,in,,0,0,0,https://x.com/undefined/status/1943291796538429811,3061093992,
1943291562752119227,Thu Jul 10 12:49:47 +0000 2025,0,ANDAI....ANDAI LHO.... ANDAI JOKOWI PUNYA IJAZAH ASLI UGM..... KETIKA GELAR PERKARA....DENGAN GAGAH DAN SOMBONG NYA....DIA BISA PTANTANG PTENTENG....DAN BERKATA... HAI BAJINGAN-BAJINGAN TENGIK....INI LHO...IJAZAH GUE HAI POLISI2..TANGKAP MEREKA2 YG MENUDUH IJAZAH KU PALSU ,1943291562752119227,,,in,,0,0,0,https://x.com/undefined/status/1943291562752119227,1556494941563817984,
1943291380517998948,Thu Jul 10 12:49:04 +0000 2025,0,Mau bodoh keq tolol keq yg penting tidak memalsukan ijazah.,1943291380517998948,,,in,,0,0,0,https://x.com/undefined/status/1943291380517998948,1852729085530980352,
1943208489922486428,Thu Jul 10 12:48:47 +0000 2025,0,@DedynurPalakka @Ahmad692x @muhfadlinugraha @UGMYogyakarta @KenSavitri35075 SOK PALING BENAR SENDIRI KAU!!! Gw tanya berapa banyak Perguruan Tinggi yang ditutup karena Kasus Ijazah Palsu??,1943291308828741976,,DedynurPalakka,in,,0,0,0,https://x.com/undefined/status/1943291308828741976,260514482,
1943291297793798219,Thu Jul 10 12:48:44 +0000 2025,0,Baik Roy Suryo Cs gak akan menuduh lagi ijazah Jokowi Palsu tp sebaliknya Jokowi Cs juga jgn bilang kalau ijazahnya asli Bgmn adil kan?,1943291297793798219,,,in,,0,0,0,https://x.com/undefined/status/1943291297793798219,983630285550993409,
1943169813330956731,Thu Jul 10 12:47:43 +0000 2025,0,@detikcom Mencoba menelisik: ijazahnya asli tapi kemungkinan hilang setelah membaca situasi hingga berlarut2 spt ini. Yang dianalisis selama ini bisa jd ijazah yg dibuat di pasar pramuka bukan yg asli.,1943291039772742085,,detikcom,in,,0,0,0,https://x.com/undefined/status/1943291039772742085,1829770336428249088,
1943290811711737903,Thu Jul 10 12:46:48 +0000 2025,0,GUYS ada yang bisa ditanyain soal ijazah tahun 2025 ga? ini mw ngupload ijazah tp bingung sm struktur ijazah baru,1943290811711737903,,,in,,0,0,0,https://x.com/undefined/status/1943290811711737903,1933150881090068480,
1943290715330744611,Thu Jul 10 12:46:25 +0000 2025,0,Udah terlanjur mending bongkar aja yang minta di buatin ijazah aspalnya,1943290715330744611,,,in,,0,0,0,https://x.com/undefined/status/1943290715330744611,1842208481333706752,
1943290656925061623,Thu Jul 10 12:46:11 +0000 2025,1,Kasihan dia demi menjaga jabatan bapaknya dia ditumbalkan. Pernyataan paling tolol dari seorg pengacara ya ini. Pura2 benar punya dalil pdhl sejatinya sdh bingung mau berbuat apa. Pdhl simpel kalau dasar Labfor menyatakan asli krn sdh melihat ijazah asli mana aslinya? https://t.co/hunygVP2go,1943290656925061623,https://pbs.twimg.com/amplify_video_thumb/1943290553929732096/img/VUj6XQJO9FJEthaD.jpg,,in,,0,1,0,https://x.com/undefined/status/1943290656925061623,213168371,
1943269200912617801,Thu Jul 10 12:45:19 +0000 2025,0,@kompascom kalo ijazah jkwi jebol/kalah maka gibran sdh dipastikan rontok makanya mati matian dimenangkan gitu ga sih.,1943290438636494994,,kompascom,in,,0,0,0,https://x.com/undefined/status/1943290438636494994,1806298225575608320,
1943290364166836527,Thu Jul 10 12:45:02 +0000 2025,0,foto ijazah bisa diedit sendiri aja gasi,1943290364166836527,,,in,,0,0,0,https://x.com/undefined/status/1943290364166836527,1202965488302559233,
1943288405078450235,Thu Jul 10 12:37:14 +0000 2025,4,Nah itulah yang @jokowi ga mau tunjukkin ijazahnya kasus yang mudah tapi dipersulit bikin publik makin curiga aja saya punya ijazah bangga dong orang tahu tapi ini aneh ijazah seperti pengantin pingitan hadeuh. Sumber: YouTube https://t.co/F6PTpc4MqO,1943288405078450235,,,in,,0,0,1,https://x.com/undefined/status/1943288405078450235,1531957384213843970,
1943209978669732065,Thu Jul 10 12:37:11 +0000 2025,0,@0Sapril @msaid_didu ijazah asli ga punya tunjukin tolol,1943288390088298636,,0Sapril,in,,0,0,0,https://x.com/undefined/status/1943288390088298636,1050194500381855745,
1943270594671517724,Thu Jul 10 12:37:11 +0000 2025,0,@tvOneNews Publik semakin bingung... Transparansi apa yang bisa diharapkan sedang saat gelar perkara khusus saja ijazah asli dan Mulyono mangkir. Nol besar Capek deeeh apa publik dipaksa Ibarat beli kucing dalam karung lagi? https://t.co/xWG0fcxwmQ https://t.co/QnDwQ3BQSM,1943288388552949779,https://pbs.twimg.com/ext_tw_video_thumb/1923670386668961792/pu/img/HM5TDV_NQoQzrGKv.jpg,tvOneNews,in,,0,0,0,https://x.com/undefined/status/1943288388552949779,267240989,
1943262722201915756,Thu Jul 10 12:36:30 +0000 2025,0,@yaniarsim @jokowi @jokowi dan genk solo pd saat memalsukan ijazah.. pasti ga menyangka ..akan ada teknologi spt ini.. ini AI.. yg digaungkan anaknya jokowi @gibran,1943288219996455202,,yaniarsim,in,,0,0,0,https://x.com/undefined/status/1943288219996455202,103738928,
1943283318776303952,Thu Jul 10 12:36:28 +0000 2025,0,@d4ndelion_22 @bhar13f @grok Isu bahwa ijazah Jokowi dikeluarkan oleh Universitas Pojok Pasar Pramuka (UPPP) itu tidak benar dan tidak berdasar; nama universitas tersebut memang tidak ada secara resmi dan hanya muncul dalam rumor di media sosial. Pihak Universitas Gadjah Mada (UGM) sudah berulang kali,1943288210039210286,,d4ndelion_22,in,,0,1,0,https://x.com/undefined/status/1943288210039210286,1882198073168080896,
1943133187430838286,Thu Jul 10 12:35:58 +0000 2025,0,@jeffgoingout @tanyarlfes Minimal ijazah D3 nder hrus punya serti ielts yg mahal bnget itu wkwk dan visa yg jg ga murah lalu depo tabungan 55jt keatas serta rumah/apart untuk tmpt tinggal disana langkah cerdas buat narik turis yg mau liburan tp jg coba cri kerja di aussie,1943288085019537644,,jeffgoingout,in,,0,0,0,https://x.com/undefined/status/1943288085019537644,1803313253029961728,
1943288040807633312,Thu Jul 10 12:35:48 +0000 2025,0,_*Mohon disimak*_ _*GEMPAR...GEMPAR...*_‼️ _*QNC BONGKAR TIM INTI PEMALSUAN DOKUMEN &amp; IJAZAH JOKOWI*_ || _*QNC Opposite Channel*_ _*Mereka kebanyakan orang Solo Raya yang dulu terkenal dengan PKI nya*_ Mahluk2 yg terlibat sejak Wali kota dan Presiden menikmati dapat jabatan https://t.co/jnxzbZa7lt,1943288040807633312,https://pbs.twimg.com/amplify_video_thumb/1943287905176473600/img/pNydvX2xF2HVhceL.jpg,,in,,0,0,0,https://x.com/undefined/status/1943288040807633312,1610174416020987904,
1943209978669732065,Thu Jul 10 12:35:46 +0000 2025,0,@pri_rakhman @msaid_didu lo yg bego buktikan apaaan wong ijazah asli jokodok tolol lo qpa yg .o dibuktikan ,1943288032570020137,,pri_rakhman,in,,0,0,0,https://x.com/undefined/status/1943288032570020137,1050194500381855745,
1942955509285527680,Thu Jul 10 12:35:44 +0000 2025,0,@abu_waras Kalo saya sih bukan soal siapa yg dipercaya tapi kenapa gak mau nunjukin ijazahnya. Takut ketahuan bodong ya.. Palsu atau tidaknya lebih mudah diketahui kalo ijazah aslinya diperlihatkan. Mestinya kasus ini sdh selesai sejak 5 tahun lalu kalo dgn gagah diperlihatkan aslinya.,1943288025553002650,,abu_waras,in,,0,0,0,https://x.com/undefined/status/1943288025553002650,86457185,
1943286387614138712,Thu Jul 10 12:35:41 +0000 2025,0,@DokterTifa Dokter tifa apa reaksi dokter kalau sebagian masyarakat seperti Ferry irwandi bilang negara lain sudah menemukan inovasi baru indonesia masih sibuk ngurusin ijazah ? Saya nangkapnya usaha untuk membuktikan ijazah jokowi palsu ini tidak ada gunanya kalaupun berhasil dibuktikan,1943288013095895414,,DokterTifa,in,,0,1,0,https://x.com/undefined/status/1943288013095895414,1236554939477839873,
1943212997545201702,Thu Jul 10 12:35:20 +0000 2025,0,@bangherwin kau tunjukkan lah ijazah asli mu woi @jokowi ribet amat lu kalo lu emang lulusan UGM jembreng aja tuh ijazah. bego dipiara,1943287926303133903,,bangherwin,in,,0,0,0,https://x.com/undefined/status/1943287926303133903,1165950560157061120,
1943283318776303952,Thu Jul 10 12:35:19 +0000 2025,1,@AskPerplexity @bhar13f @grok Kalau ttg ijazahnya. Apakah benar ijazah Jokowi dekeluarkan oleh Universtas Pojok Pasar Pramuka (UPPP),1943287920896381308,,AskPerplexity,in,,0,2,0,https://x.com/undefined/status/1943287920896381308,1344237194383220736,
1943287902584344584,Thu Jul 10 12:35:15 +0000 2025,0,Mata kiri kasih aja bengkak padahal besok mo foto ijazah... Pls besok kempes plsssss,1943287902584344584,,,in,,0,0,0,https://x.com/undefined/status/1943287902584344584,1039058260282597377,
1943254988500930930,Thu Jul 10 12:35:00 +0000 2025,0,@alisyarief oh Paiman berani nya copot kau ... bongkar masalah ijazah agar sama sama jadi penyapu,1943287842823647525,,alisyarief,in,,0,0,0,https://x.com/undefined/status/1943287842823647525,1740008625207427072,
1942882553586999528,Thu Jul 10 12:34:20 +0000 2025,0,@DianSandiU Yang upload ijazah serta nyebut asli itu bukan kau ya? Babi berarti yg upload,1943287673143374305,,DianSandiU,in,,0,0,0,https://x.com/undefined/status/1943287673143374305,1604329599835312128,
1943254988500930930,Thu Jul 10 12:33:57 +0000 2025,0,@alisyarief Saya jg sagsi sm gelar'y paiman ini... Jangan jangan dpt nyetak sendiri ijazah'y,1943287575764177001,,alisyarief,in,,0,0,0,https://x.com/undefined/status/1943287575764177001,4033009756,
1943287396868723048,Thu Jul 10 12:33:14 +0000 2025,1,Bambang Tri Tak Hadir di Sidang PK Kedua Kasus Ujaran Kebencian Terkait Ijazah Jokowi Ini Penyebabnya https://t.co/XMxPkoj8Tm,1943287396868723048,,,in,,0,0,0,https://x.com/undefined/status/1943287396868723048,1904432787358371840,
1943221466247622872,Thu Jul 10 12:32:40 +0000 2025,0,@Minnie_imut Kira2 yg bakal masuk siapa coba? Yg punya ijazah palsu atau yg menuntut?,1943287253142507949,,Minnie_imut,in,,0,0,0,https://x.com/undefined/status/1943287253142507949,801003010671263744,
1943269200912617801,Thu Jul 10 12:32:36 +0000 2025,0,@mukhtizarr @kompascom Kasus MBG pendidikan gaji guru korupsi tarif Trump dunia di ambang PD III itu lebih cocok dibahas dan didiskusikan solusinya. Sekarang semua energi tumpah ruah buat ngurusin ijazah orang. Ayolah ngapain?,1943287238126653553,,mukhtizarr,in,,0,1,0,https://x.com/undefined/status/1943287238126653553,1236481678878507009,
1943270399304962106,Thu Jul 10 12:31:45 +0000 2025,1,@tvOneNews Polisi @Divpropam memang tidak boleh berat sebelah. @KRMTRoySuryo2 sdh membeberkan analisa yg menyimpulkan ijazah Jokowi palsu. Sedangkan kubu Jokowi tidak menunjukan ijazah apa yg di miliki Jokowi. Ini fakta yg tak dapat dipungkiri. cc: Kapolri @ListyoSigitP @alisyarief,1943287022556451142,,tvOneNews,in,,0,1,1,https://x.com/undefined/status/1943287022556451142,1704371657690013696,
1943286969901158715,Thu Jul 10 12:31:32 +0000 2025,0,HAI PENGACARA BEGO.... PENGHENTIAN PENYELIDIKAN......ITU EMANG MAUNYA JOKOWI...AGAR KEPALSUAN IJAZAHNYA BISA DITUTUPI... HASIL PUSLABFOR DAN KLARIFIKASI REKTOR UGM....DIJADIKAN TAMENG BUAT MENUTUPI KEJAHATAN PEMALSUAN IJAZAH JOKOWI,1943286969901158715,,,in,,0,0,0,https://x.com/undefined/status/1943286969901158715,1556494941563817984,
1943248835721269355,Thu Jul 10 12:30:32 +0000 2025,0,@heaveniiesky setaku bisa ikut paket C asalkan kamu lagi ngk kuliah alias semigap gitu. soalnya di beberapa syarat masuk paket C aku liatnya cuman akta KK ijazah pendidikan terakhir (SMP) dan gaada minimal umur juga kayaknya. cmiiw,1943286716867186932,,heaveniiesky,in,,0,1,0,https://x.com/undefined/status/1943286716867186932,1583385523845881856,
1943170898506453399,Thu Jul 10 12:30:09 +0000 2025,0,@bjopass17 Ya bagaimana mau membantah? mereka Tim kuasa hukum JKW saja belum pernah melihat ijazah yg katanya asli. Yang mereka lihat sama saja ijazah fotocopyan yang di Bareskrim dan yg beredar di media dan itu ijazah palsu dr UGM,1943286619005706292,,bjopass17,in,,0,0,0,https://x.com/undefined/status/1943286619005706292,1780250820036222976,
1943270594671517724,Thu Jul 10 12:29:33 +0000 2025,1,@tvOneNews Mudah pak sebetulnya.. jika @jokowi punya ijazah aslinya.. perlihatkan saja.. tidak perlu orang dipenjara.. Obama dituduh tidak lahir di Amerika dia release akta kelahirannya BERES.. di Indonesia dituduh punya ijazah palsu lapor sana sini sampai ada yang dipenjara.. https://t.co/EchPOJb2sr,1943286467763278071,https://pbs.twimg.com/media/GvfwvmQXkAAY_k-.jpg,tvOneNews,in,,0,0,0,https://x.com/undefined/status/1943286467763278071,1675057269921427456,
1943270594671517724,Thu Jul 10 12:28:53 +0000 2025,0,@tvOneNews Yang bikin rumit ruwet itu ya parcok !!! Coba sita dokumen ijazah yang ada di si jokowi kelar semua. Bukan keukeuh ngasih bukti photo copy.,1943286303618908554,,tvOneNews,in,,0,0,0,https://x.com/undefined/status/1943286303618908554,1789653791333289984,
1943273262378823790,Thu Jul 10 12:28:43 +0000 2025,0,@Sandika_Noor buat apa daftar sekolah pakai ijazah bawa saja surat keterangan dari polisi kalau punya ijazah asli ???????,1943286259872325991,,Sandika_Noor,in,,0,0,0,https://x.com/undefined/status/1943286259872325991,1604499286733250562,
1943214812030472318,Thu Jul 10 12:28:23 +0000 2025,1,@msaid_didu Ijazah aslinya tidak ada bersikeras bilang ada karna yakin hukum akan berpihak padanya kalau ijazah asli ada pasti dibuka ke publik persoalan jika terbukti palsu maka banyak sekali yang terlibat belum lagi nasib putra mahkota juga terancam,1943286175097135127,,msaid_didu,in,,0,1,0,https://x.com/undefined/status/1943286175097135127,3115378926,
1943285991613305138,Thu Jul 10 12:27:39 +0000 2025,1,Dua proses hukum terkait dugaan keabsahan ijazah Presiden ke-7 RI Joko Widodo berlangsung panas di dua institusi berbeda pekan ini. Di Jakarta Bareskrim Polri menggelar perkara khusus atas laporan dugaan ijazah palsu. Sementara di Surakarta gugatan perdata yang dilayangkan ke https://t.co/7047QXuwvn,1943285991613305138,https://pbs.twimg.com/media/GvfwSUXakAIsXp6.jpg,,in,,0,0,0,https://x.com/undefined/status/1943285991613305138,48359478,
1943285989805560238,Thu Jul 10 12:27:39 +0000 2025,2,Alumni UGM Desak Jokowi Perlihatkan Ijazah Asli di Muka Umum Jangan Ada Dusta di Antara Kagama @PutunMy https://t.co/hy7liGTjVa,1943285989805560238,,,in,,0,0,0,https://x.com/undefined/status/1943285989805560238,207412269,
1943169830284333473,Thu Jul 10 12:27:09 +0000 2025,0,@CNNIndonesia YA GAK MUNGKINLAH MULYONO MAU MENUNJUKKAN IJAZAH ASLINYA WONG MEMANG TIDAK PUNYA IJAZAH ,1943285864508817760,,CNNIndonesia,in,,0,0,0,https://x.com/undefined/status/1943285864508817760,1823223074663329792,
1943285860507750844,Thu Jul 10 12:27:08 +0000 2025,3, Bayangin kami memutihkan hampir 7.000 ijazah anak-anak Jakarta yang tidak bisa ditebus karena orangtuanya tidak punya uang untuk menebusnya. Kami lakukan pemutihan kata Rano dari atas panggung acara. ~LL #RanoKarno #PemutihanIjazah https://t.co/eN84vR4fre,1943285860507750844,,,in,,1,1,0,https://x.com/undefined/status/1943285860507750844,23343960,
1943166557557002551,Thu Jul 10 12:27:04 +0000 2025,0,@geloraco Tp prabowo mendiamkan ketika ada serangan ijazah palsu dan pemakzulan gibran ,1943285843231412425,,geloraco,in,,0,0,0,https://x.com/undefined/status/1943285843231412425,1658103326314217472,
1943285683726225763,Thu Jul 10 12:26:26 +0000 2025,0,#JokowiGibranTerpojok Jokowi terpojok dikarenakan kepalsuan ijazah yg iya perbuat sedangkan gibran terpojok karena ketidak mampuan menjadi seorang wapres hingga iya rencana akan diasingkan ke Papua apakah prediksi wowo Indonesia bubar th2030??,1943285683726225763,,,in,,0,0,0,https://x.com/undefined/status/1943285683726225763,615466002,
1943273265666859253,Thu Jul 10 12:26:18 +0000 2025,1,@mulanbilqis IJAZAH PALSU berbagai cara dibuat utk berkelit wasuuuuuu,1943285649869803721,,mulanbilqis,in,,0,0,0,https://x.com/undefined/status/1943285649869803721,1823702539751317508,
1943265539192987674,Thu Jul 10 12:26:02 +0000 2025,0,@_riverheaven Bukti? Udah dinyatakan asli sama pihak yang mengeluarkan ijazah..apelo ,1943285583541109197,,_riverheaven,in,,0,0,0,https://x.com/undefined/status/1943285583541109197,1483392183252455427,
1943281533105909965,Thu Jul 10 12:09:56 +0000 2025,5,Sakit digunjingkan ijazah diragukan. Kenapa sih gak dijelasin aja? ‍ Jokowi mengidap sakit kulit sekembalinya dari Vatikan untuk menghadiri pemakaman Paus Fransiskus. Sekitar sebulan setelah kepulangannya itu kulit wajah leher dan tangan Jokowi dipenuhi ruam kemerahan. https://t.co/nuT3KeH5vv,1943281533105909965,https://pbs.twimg.com/media/Gvfr03taYAAFfwE.jpg,,in,,0,5,1,https://x.com/undefined/status/1943281533105909965,759692754985242625,
1943278348320268741,Thu Jul 10 12:08:59 +0000 2025,0,@taufik_q yang digelar apanya wong tdk ada ijazah asliya,1943281295309865118,,taufik_q,in,,0,0,0,https://x.com/undefined/status/1943281295309865118,1404751063324889088,
1943281096940228711,Thu Jul 10 12:08:12 +0000 2025,0,Jadi kesimpulannya: Universitas Gadjah Mungkur legalisasi ijazah yang dibuat di Universitas Pasar Pramuka? Pejabat di dua universitas ini tukang tipu semua?,1943281096940228711,,,in,,0,0,0,https://x.com/undefined/status/1943281096940228711,3261094950,
1943169813330956731,Thu Jul 10 12:07:54 +0000 2025,0,@detikcom Gelar Perkara tanpa ada bukti fisik ijazah aslinya disebut kredibel...???. Mungkin dikira oleh Kompolnas seluruh rakyat ini dianggap paranormal semua...atau paling tidak rakyat dianggap punya ilmu menerawang...shg bisa percaya ada Ijazah Asli itu nyata adanya...!!!. Ndasmu...!!!,1943281021157581119,,detikcom,in,,0,0,0,https://x.com/undefined/status/1943281021157581119,975323517557207041,
1943254988500930930,Thu Jul 10 12:07:43 +0000 2025,16,@alisyarief Kalau sy jd dia sy bongkar semua pejabat yg pernah bikin ijazah palsu. Enak saja dikorbanin emang domba....,1943280973531259109,,alisyarief,in,,0,0,1,https://x.com/undefined/status/1943280973531259109,1533279703154696192,
1943269200912617801,Thu Jul 10 12:07:23 +0000 2025,4,@masreyhaan @kompascom Justru masalah2 besar yg ada di negeri ini sumber awalnya dari si pemilik ijazah palsu ini,1943280892853850112,,masreyhaan,in,,0,2,0,https://x.com/undefined/status/1943280892853850112,1922557154374074368,
1942878726204842333,Thu Jul 10 12:06:25 +0000 2025,0,@patillele4364 Ini orang yang ngomong diduga menggunakan ijazah bodong ,1943280646685962328,,patillele4364,in,,0,0,0,https://x.com/undefined/status/1943280646685962328,1330147212047904769,
1943191902699835904,Thu Jul 10 12:06:14 +0000 2025,1,@Gank_Of_Petojo ada org yg GOBLOK TERATUR dia blg knp ributin ijazah jkw kan gk rugiin negara? https://t.co/TKEePYxIKc,1943280603266453980,https://pbs.twimg.com/media/GvfraAVWgAA0SEZ.jpg,Gank_Of_Petojo,in,,0,1,0,https://x.com/undefined/status/1943280603266453980,1582039167181107204,
