tweet_id_str,created_at,processed_text,mentions,jumlah_mention,id
1943218649264767401,Thu Jul 10 08:00:03 +0000 2025,fotocopy ijazah jokowi buat daftar pilpres amp palsu gelar perkara khusus tanggal juli kuasa hukum jokowi tunjuk ijazah jokowi apa kata dunia,"@UN,@ICC,@OCCRP,@prabowo,@CCICPolri,@DokterTifa,@SianiparRismon,@KMRTRoySuryo",8,1943218649264767401
1943218674342727918,Thu Jul 10 08:00:09 +0000 2025,negasi terang gugat ijazah tiran amp dictatorship ayooberani nggk lawan rakyat,"@KompasTV,@DPR_RI,@DPDRI,@perludem,@mprgoid,@perludemrespect,@PDI_Perjuangan,@PartaiPerindo,@BebySoSweet,@regar_op0sisi",10,1943218674342727918
1943218809206378675,Thu Jul 10 08:00:42 +0000 2025,heran perintah wakil rakyat dprri diam seolaholah dengar polemik ijazah presiden nkri segera selesai lewat putus hakim asli palsu ijazah nya datang pakar ahli sidang,@_riverheaven,1,1943218809206378675
1943218822699262358,Thu Jul 10 08:00:45 +0000 2025,turut alas ulur yakin tim kuasa hukum pernah lama lihat ijazah itubareskrim pernah menahanmenyita barang bukti proses lidi,@tvOneNews,1,1943218822699262358
1943219148408095109,Thu Jul 10 08:02:02 +0000 2025,loh kan jokowi lulus upp universitas pasar pramuka jadi mana punya ijazah ugm,@arifbalikpapan1,1,1943219148408095109
1943219233581863400,Thu Jul 10 08:02:23 +0000 2025,ralat alas kuasa hukum termul celeng enggan tunjuk ijazah ijazah palsu kuasa hukum termul memang tolol bablas,@jokowi,1,1943219233581863400
1943219621450170515,Thu Jul 10 08:03:55 +0000 2025,ijazah asli tunjuk serah,"@ASuyono471891,@msaid_didu",2,1943219621450170515
1943219897485729916,Thu Jul 10 08:05:01 +0000 2025,bagaimana mau nunjukin ijazah barang asli,"@Ronnie_Rusli,@keuangannews_id,@keuangan",3,1943219897485729916
1943220396758630737,Thu Jul 10 08:07:00 +0000 2025,janggal publik kata ijazah tunjuk pengadilan panggil pn solo pn sleman hadir putus verstek jatuh gugat hadir alas sah panggil patut pengadilan,@tempodotco,1,1943220396758630737
1943220735251747009,Thu Jul 10 08:08:21 +0000 2025,maaf ngikutin kasus mskdnya nimpa tu apa iya ijazah si joko timpa tulis iya,"@kertanegara_167,@hiromi_setoo",2,1943220735251747009
1943221239897821680,Thu Jul 10 08:10:21 +0000 2025,taubat orang bohong palsu ijazah ternak jokowi alias termul lebih,"@AbdHamid788,@DokterTifa",2,1943221239897821680
1943221418134769940,Thu Jul 10 08:11:04 +0000 2025,alumni ugm tanya kan legalitas universitas nya ijazah kata nya alumni ugm bayang kalau masalah selesai jadi sejarah kelam dunia didik,@S4N_W1B1,1,1943221418134769940
1943221449831125023,Thu Jul 10 08:11:11 +0000 2025,kepala satu mata foto ijazah si jokowi beda,@RagilSemar,1,1943221449831125023
1943221545280901130,Thu Jul 10 08:11:34 +0000 2025,orang culas alas fix punya ijazah,"@keuangannews_id,@keuangan",2,1943221545280901130
1943221946008711490,Thu Jul 10 08:13:09 +0000 2025,kalau ijazah palsu memang sembunyi,"@keuangannews_id,@keuangan",2,1943221946008711490
1943222023813239022,Thu Jul 10 08:13:28 +0000 2025,brarti memang mau tunjuk ijazah asli,"@SingaGurun15,@DokterTifa",2,1943222023813239022
1943222374096064871,Thu Jul 10 08:14:51 +0000 2025,si jokowi termul iq rendah masa minta unjuk ijazah rasa fitnah bahkan lapor polisi segala arti otak nyambung rakyat justru ber iq tinggi makanya nilai,@Boediantar4,1,1943222374096064871
1943222751592091650,Thu Jul 10 08:16:21 +0000 2025,memang punya ijazah,@tempodotco,1,1943222751592091650
1943222793132445881,Thu Jul 10 08:16:31 +0000 2025,enak penjara tmn muda nya bambang tri istri perkosa bayang bgm mental nya bambang tri lalu mudah nya lawyer jokowi minta polemik ijazah palsu akhir lawak qomar penjara palsu ijazah nyalon anggota dprd kok,"@PngAdilnR4kyt,@jokowi",2,1943222793132445881
1943223081855783095,Thu Jul 10 08:17:40 +0000 2025,tuding ijazah palsu lihat asli cukup rw goblok,@msaid_didu,1,1943223081855783095
1943223285245972526,Thu Jul 10 08:18:29 +0000 2025,lanjut ijazah nya tunjuk publik,@anfarizzat,1,1943223285245972526
1943223309946212518,Thu Jul 10 08:18:35 +0000 2025,perlu bukti siapa jokowi bohong mk indentitas ijazah bohong sama sekali tunjuk ijazah foto masalah data masalah asli ijazah jelas masalah datang bareskrim berani nunjukin ijazah,@tvOneNews,1,1943223309946212518
1943223429995598040,Thu Jul 10 08:19:03 +0000 2025,acara buzzer kalau bareskrim memang teliti ijazah asli banding tampil semua polisi dak tunjuk asli sama dak bukti benar lidi nya,@tvOneNews,1,1943223429995598040
1943223469740822730,Thu Jul 10 08:19:13 +0000 2025,paling benar buka les iku ae kerja samping mbe golek kerjo sek aneh nahan ijazah,@yopiyeyo_,1,1943223469740822730
1943223527446094329,Thu Jul 10 08:19:26 +0000 2025,iya bekas presiden lawyernya anak kemarin sore bukan acara besar baca uu kip nomor khusus pasal ayat pjbt publik wajib buka informasi hasil evaluasi didik ijazah,@tvOneNews,1,1943223527446094329
1943223805108981889,Thu Jul 10 08:20:33 +0000 2025,cari terus salah orang pimpin 2024 jadi presiden pilih rakyat gara ijazah aku ugm bareskrim sekarang soal nilai ip amp skripsi kok puas,@arifbalikpapan1,1,1943223805108981889
1943223985766043868,Thu Jul 10 08:21:16 +0000 2025,orang tolol percaya ijazah jokowi asli,"@Sosmed4Fun,@y91280,@tvOneNews,@YakupH",4,1943223985766043868
1943224287059440060,Thu Jul 10 08:22:28 +0000 2025,memang palsu negara punya penting tutup dunia luar bayang kalau dunia internasional tahu orang presiden pernah pilih ijazah palsu otomatis percaya dunia internasional trhdp indonesia,"@maloppo25,@MJOEJOEF",2,1943224287059440060
1943224364796907739,Thu Jul 10 08:22:46 +0000 2025,padahal tipu jokonthol periode belum guna ijazah palsu bohong publik wowo presiden sejak 2024 lalu,@DoankWarto,1,1943224364796907739
1943224502168752390,Thu Jul 10 08:23:19 +0000 2025,presiden tipu urus hukum akal bela tim hukum bohong bagaimana rakyat percaya ijazah jokowi asli lha wong lihat lanjur malu mrk jadi sekali mati tunjuk,@detikcom,1,1943224502168752390
1943224703293792698,Thu Jul 10 08:24:07 +0000 2025,orang ko jadi bodoh ijazah asli mesti uji forensik segala tinggal unjukin barang selesai perkara,@tempodotco,1,1943224703293792698
1943224851550081491,Thu Jul 10 08:24:42 +0000 2025,identik kata polri lalu foto copy ijazah apa hasil asline foto copiannya sama apa upload kader psiyg forensik team ilmiah,@msaid_didu,1,1943224851550081491
1943224850610565598,Thu Jul 10 08:24:42 +0000 2025,acara kyak begini rakyat tambah yakin kalau ijazah jokowi palsu,@RagilSemar,1,1943224850610565598
1943225274495308002,Thu Jul 10 08:26:23 +0000 2025,lah si roy suryo cs biang isu bohong ijazah palsu kalah lawan benar ijazah pak dulu asli nyata kubu keok pilpres aje guoblog bikin isu isu bohong malu buang energi,"@jokowi,@UGMYogyakarta",2,1943225274495308002
1943225298796900810,Thu Jul 10 08:26:29 +0000 2025,tunjuk ijazah palsu selesai titik,@MariaAlkaff_,1,1943225298796900810
1943225346972926080,Thu Jul 10 08:26:40 +0000 2025,pihak jadi kecut jangan memang punya ijazah bagai alas keluar bahkan penjara beberapa orang rasa takut polisi moga segala bohong busuk segera bongkar kualat aamiin,"@jokowi,@UGMYogyakarta",2,1943225346972926080
1943225403524682144,Thu Jul 10 08:26:54 +0000 2025,kocak orang situ ogeb bahkan ngatain orglain kalau ijazah palsu iya sipemilik palsu diinjek biji kd korban palsu sasar koplax,"@Denyz_R,@berlianidris",2,1943225403524682144
1943225511314092108,Thu Jul 10 08:27:19 +0000 2025,aura alumni tiap hari legalisir ijazah melulu nya hilang,@WatchmenID,1,1943225511314092108
1943225689983062440,Thu Jul 10 08:28:02 +0000 2025,jadi patut duga ijazah jokowi memang palsu politik memang ijazah jokowi betul asli belio bangga tunjuk ijazah asli buat apa jokowi mesti repot buang duwit sewa acara segala,@tvOneNews,1,1943225689983062440
1943225860301165026,Thu Jul 10 08:28:43 +0000 2025,mampu bukti ijazah jokowi asli,@tvOneNews,1,1943225860301165026
1943226340859351236,Thu Jul 10 08:30:37 +0000 2025,harap juang sia berat benar palsu ijazah jokowi,"@bjopass17,@PngAdilnR4kyt",2,1943226340859351236
1943226400472994155,Thu Jul 10 08:30:51 +0000 2025,jahat sempurna kalau ugmampbareskrim bersikukuh ijazah jokowi asli keluar baik ingat dosa tuhan jokowi konon lulus smppsma vi surakarta tulis ugm sama yogyakarta photonya beda,@UGMYogyakarta,1,1943226400472994155
1943226415933198483,Thu Jul 10 08:30:55 +0000 2025,alumni ugm banyak mulai serang rektor universitas lantar terlalu belit kasus ijazah jokowi,@tempodotco,1,1943226415933198483
1943226465387962864,Thu Jul 10 08:31:07 +0000 2025,coba cek ijazah asli nama tunjuk ijazah asli jangan kata kata tinggal nunjukkin apa susah si,@AzzamIzzulhaq,1,1943226465387962864
1943226612755108288,Thu Jul 10 08:31:42 +0000 2025,terus tahan alas ijazah masuk kategori data pribadi jadi tunjuk publik,@mulanbilqis,1,1943226612755108288
1943226619428245687,Thu Jul 10 08:31:44 +0000 2025,memang mulkodok kurap hubung ijazah palsutakut deh tetmulll tololl sembunyi sikurap ketiak bareaskrim,"@Antihoax___,@SyahrulDA2,@Lembayung071,@Kimberley_PS08,@xquitavee",5,1943226619428245687
1943226986517926266,Thu Jul 10 08:33:11 +0000 2025,kamu erti klaim ijazah pak jokowi palsu si roy cs kata punya bukti iya tunjuk pengadilan bukti bukan nyuruh pak jokowi dtgtunjukkan bukti klu palsu pasti ijazah asli pak jokowi gagal paham iya,"@Eri_Roesly,@tvOneNews",2,1943226986517926266
1943226999620943954,Thu Jul 10 08:33:14 +0000 2025,ijazah kok typo,@gilang_ahm31272,1,1943226999620943954
1943227043656667358,Thu Jul 10 08:33:25 +0000 2025,anjing gercep banget wkwkw ijazah bodong ampe jilid jilid,@kumparan,1,1943227043656667358
1943227084697907581,Thu Jul 10 08:33:35 +0000 2025,makin yakin ijazah palsu yakin t palsu tipu takut tunjuk ijazah palsu jikayakin asli takut khianat pecah belah anak bangsa,"@DianSandiU,@jokowi,@jokowi",3,1943227084697907581
1943227542619697212,Thu Jul 10 08:35:24 +0000 2025,wartawan tolollmn ijazahmana ijazah jangan banyak bacok bayarbayar so caircair,"@Antihoax___,@SyahrulDA2,@Lembayung071,@Kimberley_PS08,@xquitavee",5,1943227542619697212
1943227553449427438,Thu Jul 10 08:35:26 +0000 2025,mesti polri tampil tengah ada ijazah asli polri wenang laku sita buat terang perkara terang publik larut,"@keuangannews_id,@keuangan",2,1943227553449427438
1943227935931953522,Thu Jul 10 08:36:58 +0000 2025,kak lpk total jt mahal banget coba kamu cari lpk kelas online kaya ohm bandung ajar malam amp kamu kerja pagi jangan tahan ijazah jadi kamu sekali ajar tahun kamu pindah jepang kalau tekad kuat,@worksfess,1,1943227935931953522
1943227964398911655,Thu Jul 10 08:37:04 +0000 2025,jangan paksa rakyat aku ijazah jokowi asli kuasa hukum jokowi lihat ijazah asli bukankah lihat foto copy,@KompasTV,1,1943227964398911655
1943228316053573692,Thu Jul 10 08:38:28 +0000 2025,kuliah kok suruh tunjukin ijazah bagaimana pakar,@CNNIndonesia,1,1943228316053573692
1943228514083491972,Thu Jul 10 08:39:15 +0000 2025,percaya ijazah pak asli tulis ijazah moga segera tampil biar masalah cepat selesai pak jkw tenang,"@MariaAlkaff_,@jokowi",2,1943228514083491972
1943228543103549839,Thu Jul 10 08:39:22 +0000 2025,roy suryo lah bawa bukti tunjuk langsung media serta analisis eta lebih transparan banding puslabfor kerja ruang gelap lalu bikin umum ijazah identik,@abu_waras,1,1943228543103549839
1943228606840533231,Thu Jul 10 08:39:37 +0000 2025,acara tololll mn ijazah mana ijazah jokowi kok lihat bayarbayarbayar so cairso cairso cair,@msaid_didu,1,1943228606840533231
1943228763355172934,Thu Jul 10 08:40:15 +0000 2025,tahan ijazah sempat online sana,@worksfess,1,1943228763355172934
1943228891163955647,Thu Jul 10 08:40:45 +0000 2025,kalau palsu mungkin lembaga kelas ugm biar jadi kpu daerah kpu pusat mau lolos ijazah nyata verifikasi palsu coba pakai otak sekal lihat masalah,@FashionIin,1,1943228891163955647
1943229137658978577,Thu Jul 10 08:41:44 +0000 2025,benar kak ptnya aku pernah interview sana underpaid parah fee intern akhir lebih tahu si sekarang online minta tahan ijazah,"@Pixie_Parasols,@worksfess",2,1943229137658978577
1943229239886778508,Thu Jul 10 08:42:08 +0000 2025,wak baliakan ijazah situ kakak pak eri beko,"@__auliarahmat,@PrabuDwiki",2,1943229239886778508
1943229416974487867,Thu Jul 10 08:42:51 +0000 2025,lama jokowi jadi bahan olok olok ijazah palsu,"@yaniarsim,@jokowi",2,1943229416974487867
1943229585732374912,Thu Jul 10 08:43:31 +0000 2025,mana puslabfor pedoman fotocopy ijazah legalisir,@kompascom,1,1943229585732374912
1943229636223340983,Thu Jul 10 08:43:43 +0000 2025,ijazah pak jokowi beneranasli tulis i j a z a h,"@bungalotus25,@tedy_bambang,@prabowo,@Gerindra,@bang_dasco,@DPR_RI,@ListyoSigitP,@ahriesonta",8,1943229636223340983
1943229896052085116,Thu Jul 10 08:44:45 +0000 2025,yth bapak presiden ri wakil rakyat lemuria mohon hormat kapolri kabareskrim polri ganti polemik ijazah ugm palsu jokowi segera selesai,"@democrazymedia,@BobbyPatriotCat,@prabowo",3,1943229896052085116
1943230266782404766,Thu Jul 10 08:46:13 +0000 2025,cara pikir laen ugm institusi wenang keluar ijazah kok mau periksa wenang keluar ijazah bagaimana,"@Ahmad692x,@muhfadlinugraha,@UGMYogyakarta,@KenSavitri35075",4,1943230266782404766
1943230986134917628,Thu Jul 10 08:49:05 +0000 2025,padahal tinggal tunjukin selesai ribet krna benar ijazah palsu makanya berani tunjuk,@OposisiCerdas,1,1943230986134917628
1943231055529488586,Thu Jul 10 08:49:21 +0000 2025,inti simpel kalau lawyer tolol si jokowi punya nyali tunjuk ijazah asli arti rakyat mudah ambil simpul kalau jokowi memang punya ijazah asli deh lah kelar urus,@OposisiCerdas,1,1943231055529488586
1943231206725947654,Thu Jul 10 08:49:57 +0000 2025,pakai fasilitas negara alat ijazah wajib,"@jarudin59,@KompasTV",2,1943231206725947654
1943231528445825136,Thu Jul 10 08:51:14 +0000 2025,si jokowi sibuk urus ijazah sibuk bagaimana cara kuasa lama sibuk urus buzzernya selalu makan soal susah rakyat buzzernya pedulisaat rakyat tuntut ijazah asli peduli,@DianSandiU,1,1943231528445825136
1943231999273242640,Thu Jul 10 08:53:06 +0000 2025,tentu asli ijazah jokowi suryo rismon karepmu deweee,@RagilSemar,1,1943231999273242640
1943232083788501281,Thu Jul 10 08:53:26 +0000 2025,halah ijazah palsu sedang apa tunjuk kalau asli 2024 kemarin dipamerin kayak tahu mukidi,"@keuangannews_id,@keuangan",2,1943232083788501281
1943232168949617141,Thu Jul 10 08:53:47 +0000 2025,mayjend soenarko yakin punya ijazah kalau punya ijazah palsu,@jokowi,1,1943232168949617141
1943232469114982620,Thu Jul 10 08:54:58 +0000 2025,selesai masalah ijazah sebut kalau kekeh sedia tongolin ijazah memang duga masalah biar ramai terus tiada akhir laku milik ijazah sebut duga timbul profesional kontra larut loh hingga 2024,"@keuangannews_id,@keuangan",2,1943232469114982620
1943232874267771388,Thu Jul 10 08:56:35 +0000 2025,jangan pernah redup wahai juang bongkar ijazah palsu jokopoak,@RIPDEMOKRASI,1,1943232874267771388
1943233074713772529,Thu Jul 10 08:57:23 +0000 2025,banjir dukung amat politis ahli pidana ahli tata negara indikasi duga cs ijazah benar bukti sejak awal jadi presiden adudomba rakyat nkri jahanam,"@DokterTifa,@SianiparRismon,@jokowi",3,1943233074713772529
1943233776210866189,Thu Jul 10 09:00:10 +0000 2025,busettt ijazah beres gen tua kaya gada kerja apa anjing kaya pentingggggggggggg bikin apake,@hiromi_setoo,1,1943233776210866189
1943233950358401528,Thu Jul 10 09:00:51 +0000 2025,makin kuat ijazah mul palsu,@arifbalikpapan1,1,1943233950358401528
1943234127827816869,Thu Jul 10 09:01:34 +0000 2025,jokowi punya uang bayar ratus acara bela mati saksi bohong aku teman satu angkat lah tempat kkn edit berita kr th bukti bayar spp jokowi takut kencing berani tunjukin ijazah kata asli,@STresnowati1,1,1943234127827816869
1943234347840213358,Thu Jul 10 09:02:26 +0000 2025,berat banget nunjukin ijazah kata aslisesusah seberhatha itu,@KompasTV,1,1943234347840213358
1943234435413086471,Thu Jul 10 09:02:47 +0000 2025,proses tara ijazah sangat lambat lihat kurang profesional terima kasih,@Kemdikdasmen,1,1943234435413086471
1943234589604090189,Thu Jul 10 09:03:24 +0000 2025,hukum bukti jokowi lapor pakai ijazah palsu bagai bukti serah polisi lama jokowi mampu tunjuk ijazah asli tuduh ijazah palsu adl benar kasus lanjut sidi,"@kartarahardja,@arifbalikpapan1",2,1943234589604090189
1943234616862880111,Thu Jul 10 09:03:30 +0000 2025,tahan ijazah karyawan jadi lampung lbh ansor minta kemnaker turun tangan minta menaker jajar turun langsung beri tindak tegas karang indah mall kim ungkap kamis,@elmoerif,1,1943234616862880111
1943234907993448910,Thu Jul 10 09:04:40 +0000 2025,tega adil adil adil juta mata rakyat indonedia lihat bohong bohong khianat salam t ijazah palsu,"@jokowi,@prabowo,@DPR_RI,@mprgoid,@DPDRI",5,1943234907993448910
1943235117230788734,Thu Jul 10 09:05:30 +0000 2025,bukan masalah bang ugm memang institusi wenang keluar ijazah luar konteks tanya publik sekarang bukti fisik ijazah sebut publik milik hak tanya dasar uu buka informasi,"@DedynurPalakka,@Ahmad692x,@UGMYogyakarta,@KenSavitri35075",4,1943235117230788734
1943235578692333823,Thu Jul 10 09:07:20 +0000 2025,sosok rektor bukan staff tu tukang sapu ijazah joko palsu indonesia tetap bahaya,@jokowi,1,1943235578692333823
1943235648946868399,Thu Jul 10 09:07:36 +0000 2025,si yaqub kalau bicara negara hukum negara hukum tuan halang proses hukum mau lihat ijazah asli sontoloyo,@msaid_didu,1,1943235648946868399
1943235969702126069,Thu Jul 10 09:08:53 +0000 2025,memang fakta sekarang gelar tinggi bukan jamin instan kerja lapang kerja makin kompetitif kadang cari bukan cuma ijazah skill relevan sama butuh pasar respect buat tetap kerja keras gengsi,@txtdrimedia,1,1943235969702126069
1943236223767842907,Thu Jul 10 09:09:53 +0000 2025,kalau ijazah benarbenar asli oleh cara benar buat apa sewa acara habis uang milyaran rupiah tutup status asli suatu ijazah,@geloraco,1,1943236223767842907
1943236378755764502,Thu Jul 10 09:10:30 +0000 2025,ijazah asli darimana tunjuk kalau palsu,@rmol_id,1,1943236378755764502
1943236877370429753,Thu Jul 10 09:12:29 +0000 2025,ijazah palsu buat pramuka pojok,"@keuangannews_id,@keuangan",2,1943236877370429753
1943236982747939180,Thu Jul 10 09:12:54 +0000 2025,catat buat juta mata lihat kasus ijazah palsu kalian jabat jangan ikut jadi kecut jadi khianat rakyat,"@prabowo,@DPR_RI,@mprgoid,@DPDRI,@jokowi,@univ_indonesia,@UGMYogyakarta,@trisakti_,@itbofficial,@Unair_Official,@undip",11,1943236982747939180
1943236989652009304,Thu Jul 10 09:12:56 +0000 2025,buat video donald trump kata bebas bea masuk indonesia jokowi mau tunjuk ijazah asli,"@AdamVelcro,@grok",2,1943236989652009304
1943237108950254070,Thu Jul 10 09:13:25 +0000 2025,sungguh ijazah asli alias punya ijazah,"@keuangannews_id,@keuangan",2,1943237108950254070
1943237207470542864,Thu Jul 10 09:13:48 +0000 2025,percaya sama ijazah jokowi asli cuma golong projo termul psi,"@Sosmed4Fun,@y91280,@tvOneNews,@YakupH",4,1943237207470542864
1943237498811093296,Thu Jul 10 09:14:57 +0000 2025,mau tunjuk manusia busuk percaya bahwasanya ijazah pak jokowi aslimodelan manusia masalah ijasah pak jokowi tahu kotor dekat dipegangeh kotor rupa begitu kira,@rmol_id,1,1943237498811093296
1943237524538654803,Thu Jul 10 09:15:04 +0000 2025,pengkihianat juta rakyat lihat kasus ijazah palsu cc jabat jangan ikut jadi khianat,"@Muslim_AntiPKI9,@jokowi,@jokowi,@prabowo,@DPR_RI,@mprgoid,@DPDRI",7,1943237524538654803
1943237703954227220,Thu Jul 10 09:15:46 +0000 2025,bukan jilat balas jasa buat ijazah palsu bukan,"@79Hasrudin,@Srik4ndiMuslim2",2,1943237703954227220
1943237729761874063,Thu Jul 10 09:15:53 +0000 2025,memang g ijazah asli mau tunjuk apa ada palsu,@ommi_siregar,1,1943237729761874063
1943237751429845353,Thu Jul 10 09:15:58 +0000 2025,tinggal jujur saja aku punya ijazah asli ribet jokowi,@kompascom,1,1943237751429845353
1943237756676891084,Thu Jul 10 09:15:59 +0000 2025,menang telak menang tunjuk bukti ijazah asli prestasi jokowi benar khass jalur orang kuasa,"@kusuma12197,@SianiparRismon",2,1943237756676891084
1943238090954543466,Thu Jul 10 09:17:19 +0000 2025,langsung penjara tahu siapa tipu soal ijazah inigak punya kok aku punya,@anfarizzat,1,1943238090954543466
1943238113591202046,Thu Jul 10 09:17:24 +0000 2025,hasil kasih ijazah palsu imbal hehehe bikin ijazah palsu konon ss palsu profesor palsu ijazah cetak mandiri ekonomi kreatif,"@Akang_Tonny,@Srik4ndiMuslim2",2,1943238113591202046
1943238304645931207,Thu Jul 10 09:18:10 +0000 2025,ku duga ijazah palsu,"@AnKiiim_,@jokowi,@UGMYogyakarta",3,1943238304645931207
1943238642740400236,Thu Jul 10 09:19:30 +0000 2025,nyata pernah punya presiden ijazah palsu,@kompascom,1,1943238642740400236
1943239021699735802,Thu Jul 10 09:21:01 +0000 2025,ijazah ghoib ledak,"@abu_waras,@jonirasmanto432",2,1943239021699735802
1943239329939140680,Thu Jul 10 09:22:14 +0000 2025,bukan roy suryono gagal bukti tuding ijazah palsu pihak acara jokowi tunjuk ijazah asli nya memang ijazah,@DarsAlexandra1,1,1943239329939140680
1943245161171161233,Thu Jul 10 09:45:24 +0000 2025,riuh kait ijazah palsu palsucukup sita perhati publik etape hidup proyek fiktif penggelumbungan dana apbn serobot lahan warga proyek abang roti polemik makan gratis butuh dana tambah iup tambang bermasalahdll telanjang jadi,@bangherwin,1,1943245161171161233
1943245371024773427,Thu Jul 10 09:46:14 +0000 2025,kalu mau nunjukin ijazah iya jenazah asliiii orang indonesia maaf kok,@msaid_didu,1,1943245371024773427
1943245646133076355,Thu Jul 10 09:47:20 +0000 2025,kurang kalau cuma sebut tolol harus tipu bodoh uang korban hormat anak istri segala cara lindung ijazah palsu jokowi hai yakup hasibuan apa malu sama sodaramu sama anak sama istri buat tolol imi,"@BelengBeleng687,@el4n9bint4n9",2,1943245646133076355
1943245674532774249,Thu Jul 10 09:47:27 +0000 2025,something wrong sama dokumen ijazah pegang jokowi berani tunjuk,@KompasTV,1,1943245674532774249
1943245862697615408,Thu Jul 10 09:48:12 +0000 2025,mohon benah sistem tara ijazah sangat lambat amp lihat kurang profesional bapak menteri,"@Metro_TV,@Kemdikdasmen,@Abe_Mukti",3,1943245862697615408
1943246126058184936,Thu Jul 10 09:49:14 +0000 2025,foto ijazah edit photoshop,@lafairytaale,1,1943246126058184936
1943246223001161918,Thu Jul 10 09:49:37 +0000 2025,palsu surat dahlan iskan langsung jadi sangka mlh duga kuat palsu ijazah bulan larut jelas kss hukum suram,@alisyarief,1,1943246223001161918
1943246362247860681,Thu Jul 10 09:50:11 +0000 2025,alumni ugm gerak tuntut tempo jam tunjuk ijazah asli takut keos negara ah suka rayu kalau memang jokowi pernah kuliah ugm beliau punya bangga sama sekali atas apa terima ugm ijazah memang palsu,@jokowi,1,1943246362247860681
1943246446389793134,Thu Jul 10 09:50:31 +0000 2025,cara bukti pergi ugm bukan minta tunjuk ijazah orang kamu siapa nyuruh orang tunjuk ijazah,@msaid_didu,1,1943246446389793134
1943246474948809172,Thu Jul 10 09:50:38 +0000 2025,kuasa hukum jokowi rasa malaikat hukum makin tunjuk ijazah jokowi universitas pengkol pramuka,@democrazymedia,1,1943246474948809172
1943246782697537641,Thu Jul 10 09:51:51 +0000 2025,jokowi perlu tunjuk ijazah asli cukup terbit ugm klarifikasi beres,"@pri_rakhman,@msaid_didu",2,1943246782697537641
1943246889966534870,Thu Jul 10 09:52:17 +0000 2025,bukan enggan memang punya ijazah asli mah,@tempodotco,1,1943246889966534870
1943247024570405371,Thu Jul 10 09:52:49 +0000 2025,barang bukti ijazah jokowi pernah publik nitizen cerdas sepele kok buat ruwet pakai aparat acara buzzer biaya sedikit,@tvOneNews,1,1943247024570405371
1943247223204294955,Thu Jul 10 09:53:36 +0000 2025,salah ijazah tunjuk bolakbalik cuma otak seperti lambat siuman,"@Ahmad692x,@jokowi",2,1943247223204294955
1943247227432165764,Thu Jul 10 09:53:37 +0000 2025,banyak bicara bosokkk bilang ijazah asli palsu,@tempodotco,1,1943247227432165764
1943247262294941716,Thu Jul 10 09:53:45 +0000 2025,kalau ijazah kalian tunjuk pengaruh masalah pernah jadi jabat bukti asli kalau bodoh jangan lah kalian ngajak,"@golden_chi80916,@rmol_id",2,1943247262294941716
1943257314837823930,Thu Jul 10 10:33:42 +0000 2025,butuh ijazah,@dammas_reyhand,1,1943257314837823930
1943257333645336765,Thu Jul 10 10:33:46 +0000 2025,efek ijazah pak bambang tri rampas bebas lalu bukti mudah minta akhir,"@gilang_ahm31272,@AbdHali59646742,@jokowi",3,1943257333645336765
1943257544245547391,Thu Jul 10 10:34:37 +0000 2025,bp tom lembong bebas kalau jadi balik arti hukum kiamat negri jadi pn solo bukti ijazah asli palsu susah,"@YasmineMirzha,@aniesbaswedan",2,1943257544245547391
1943257811271717031,Thu Jul 10 10:35:40 +0000 2025,ijazah jokowi palsu,"@CNNIndonesia,@grok",2,1943257811271717031
1943258041266413689,Thu Jul 10 10:36:35 +0000 2025,ijazah masalah sepele kalau benar kuliah tamat ijazah bukan rahasia negarapribadi tampil depan umum jabat mantan jabat publik ijazah bung hatta pajang rotterdam university ugm pajang ijazah,"@arifbalikpapan1,@jokowi",2,1943258041266413689
1943258147357102357,Thu Jul 10 10:37:00 +0000 2025,ijazah masalah sepele kalau benar kuliah tamat ijazah bukan rahasia negarapribadi tampil depan umum jabat mantan jabat publik ijazah bung hatta pajang rotterdam university ugm pajang ijazah,@jokowi,1,1943258147357102357
1943258224561713497,Thu Jul 10 10:37:19 +0000 2025,kuliah gimn mau nunjukkin ijazah nye,"@keuangannews_id,@keuangan",2,1943258224561713497
1943258224846868588,Thu Jul 10 10:37:19 +0000 2025,coba tanya adi aai ikadin kalau mau masuk jadi anggota baru tunjuk ijazah asli,@V3g3L,1,1943258224846868588
1943258254639010168,Thu Jul 10 10:37:26 +0000 2025,ijazah jahat kelamin jokowi asli alias palsu kuasa hukum jokowi jngan lawan jujur kbenaran dn adil,@democrazymedia,1,1943258254639010168
1943258476584800354,Thu Jul 10 10:38:19 +0000 2025,partai politik kok bisa amp tega beri rakyat presiden jokowi wapres gibran punya ijazah sama terlalu rakyat hukum partai partai segera sadar salah lambat,@_bemsi,1,1943258476584800354
1943258560315691363,Thu Jul 10 10:38:39 +0000 2025,awal aku kerja aku pernah mau nerapin sih berkas penting soal kali aku nolak usaha mau nahan ijazah ku,@parkkk_nchimm,1,1943258560315691363
1943258606234689639,Thu Jul 10 10:38:50 +0000 2025,orang punya ijazah palsu lalu nyewa acara ahli hukum si acara cukup kata ijazah asli perlu debat selesai masalah,@democrazymedia,1,1943258606234689639
1943258653697749047,Thu Jul 10 10:39:01 +0000 2025,makin yakin ijazah jokowi asli palsu,@tvOneNews,1,1943258653697749047
